DATE,TIME,OPEN,HIGH,LOW,CLOSE,BollUp1,Boll1,BollDown1,BollUp2,Boll2,BollDown2,BollUp3,Boll3,BollDown3,SuperTrend,MACD,Signal,Histogram,RSI,%K,%D,ADX,ADXR,HistoricalVolatility,Returns,Target
07-Sep-18,10:00:00,11521.7,11525.3,11519.65,11519.65,11545.94,11510.33,11474.72,11540.86,11510.33,11479.8,11535.77,11510.33,11484.89,11507.31,4.58,3.24,1.34,60.23,83.35,84.57,25.42,23.27,0.41,0.000677333,1
07-Sep-18,9:59:00,11520,11521.6,11519,11521.6,11546.19,11508.91,11471.62,11540.86,11508.91,11476.95,11535.54,11508.91,11482.27,11505.93,4.58,2.9,1.68,63.03,85.75,86.56,24.43,23.56,0.41,0.000169262,1
07-Sep-18,9:58:00,11518.2,11522.75,11518.15,11519.65,11545.7,11507.25,11468.8,11540.21,11507.25,11474.3,11534.72,11507.25,11479.79,11505.93,4.31,2.48,1.83,61.37,81.84,88.18,23.86,24.02,0.47,-0.000169262,0
07-Sep-18,9:57:00,11516.6,11519.25,11516.2,11518.6,11544.52,11505.81,11467.11,11538.99,11505.81,11472.64,11533.46,11505.81,11478.17,11505.93,4.1,2.02,2.08,60.47,84.22,90.27,23.25,24.2,0.47,-9.12E-05,0
07-Sep-18,9:56:00,11521.45,11522.9,11516.35,11516.35,11542.36,11504.74,11467.12,11536.99,11504.74,11472.5,11531.61,11504.74,11477.87,11505.93,3.89,1.5,2.38,58.57,87.68,92.21,23.08,23.94,0.47,-0.000195355,0
07-Sep-18,9:55:00,11520.6,11524.25,11520.45,11521.4,11540.49,11503.76,11467.02,11535.24,11503.76,11472.27,11530,11503.76,11477.52,11505.93,3.78,0.91,2.87,65.11,93.3,93.78,22.87,23.68,0.46,0.000438411,1
07-Sep-18,9:54:00,11515.4,11521.95,11515.1,11519.85,11536.43,11502.58,11468.72,11531.6,11502.58,11473.56,11526.76,11502.58,11478.39,11501.74,3.08,0.19,2.89,63.96,93.85,94.8,21.62,22.77,0.46,-0.000134541,0
07-Sep-18,9:53:00,11515.05,11517.3,11513.95,11515.35,11532.42,11501.69,11470.96,11528.03,11501.69,11475.35,11523.64,11501.69,11479.74,11499.26,2.3,-0.53,2.83,60.46,92.27,94.88,20.54,21.71,0.45,-0.000390706,0
07-Sep-18,9:52:00,11513.55,11514.95,11511.2,11514.95,11529.54,11500.95,11472.36,11525.45,11500.95,11476.44,11521.37,11500.95,11480.53,11496.44,1.72,-1.24,2.96,60.14,93.93,93.72,19.99,20.76,0.5,-3.47E-05,0
07-Sep-18,9:51:00,11517.1,11517.1,11511.2,11513.6,11526.6,11500.33,11474.07,11522.85,11500.33,11477.82,11519.1,11500.33,11481.57,11496.44,1.01,-1.98,2.98,59.1,95.56,89.54,19.74,20.26,0.52,-0.000117246,0
07-Sep-18,9:50:00,11510.3,11516.5,11508.4,11516.2,11525.15,11500.11,11475.07,11521.57,11500.11,11478.64,11517.99,11500.11,11482.22,11494.74,0.21,-2.73,2.94,61.98,98.38,81.58,19.46,20.05,0.53,0.000225794,1
07-Sep-18,9:49:00,11506.6,11510.95,11506.1,11510.5,11521.09,11499.48,11477.87,11518,11499.48,11480.96,11514.92,11499.48,11484.05,11491.55,-1.07,-3.46,2.39,57.79,94.25,69.49,19.25,19.83,0.55,-0.000495077,0
07-Sep-18,9:48:00,11503.05,11506.9,11503.05,11506.4,11518.44,11498.83,11479.23,11515.64,11498.83,11482.03,11512.84,11498.83,11484.83,11508.74,-2.11,-4.06,1.95,54.44,86.48,56.19,19.82,20.09,0.55,-0.00035626,0
07-Sep-18,9:47:00,11503.6,11505.75,11501.25,11502.9,11517.92,11498.73,11479.55,11515.18,11498.73,11482.29,11512.44,11498.73,11485.03,11508.74,-2.98,-4.55,1.56,51.37,73.01,44.15,21.11,20.79,0.58,-0.000304225,0
07-Sep-18,9:46:00,11500.7,11504.05,11500.3,11504.05,11517.59,11498.63,11479.66,11514.88,11498.63,11482.37,11512.17,11498.63,11485.08,11508.74,-3.7,-4.94,1.23,52.45,55.78,34.82,22.7,21.69,0.59,1.00E-04,1
07-Sep-18,9:45:00,11494.35,11500.45,11494.35,11499.75,11518.49,11498.79,11479.1,11515.67,11498.79,11481.91,11512.86,11498.79,11484.72,11508.74,-4.68,-5.24,0.56,48.72,37.94,27.34,24.19,22.69,0.58,-0.000373851,0
07-Sep-18,9:44:00,11489.95,11493.9,11489.6,11493.75,11518.84,11498.94,11479.04,11516,11498.94,11481.88,11513.16,11498.94,11484.72,11508.74,-5.43,-5.38,-0.04,42.92,27.73,22.41,25.14,23.54,0.59,-0.000521887,0
07-Sep-18,9:43:00,11491.8,11496.1,11490.15,11490.15,11519.17,11499.45,11479.73,11516.36,11499.45,11482.55,11513.54,11499.45,11485.37,11508.74,-5.69,-5.37,-0.32,39.08,26.29,18.83,24.8,23.39,0.63,-0.000313263,0
07-Sep-18,9:42:00,11493,11495,11491.05,11491.55,11518.17,11499.77,11481.38,11515.54,11499.77,11484,11512.92,11499.77,11486.63,11508.74,-5.58,-5.29,-0.28,40.05,26.35,16.69,24.49,23.29,0.63,0.000121836,1
07-Sep-18,9:41:00,11489.95,11493,11486.6,11492.6,11517.94,11500.47,11483,11515.45,11500.47,11485.5,11512.95,11500.47,11487.99,11508.74,-5.49,-5.22,-0.27,40.76,18.39,16.6,23.93,23.16,0.63,9.14E-05,1
07-Sep-18,9:40:00,11491.85,11491.85,11484.4,11490.2,11517.82,11501.16,11484.51,11515.44,11501.16,11486.89,11513.06,11501.16,11489.27,11508.74,-5.41,-5.16,-0.25,38.45,13.31,19.72,22.89,22.82,0.7,-0.000208852,0
07-Sep-18,9:39:00,11497.55,11498.65,11491.75,11492.3,11516.58,11502.04,11487.5,11514.5,11502.04,11489.58,11512.42,11502.04,11491.66,11515.47,-4.98,-5.09,0.11,39.71,9.8,26.26,21.53,22.45,0.7,0.000182748,1
07-Sep-18,9:38:00,11497.2,11500.4,11497.2,11498.25,11515,11502.33,11489.67,11513.19,11502.33,11491.47,11511.38,11502.33,11493.28,11519.03,-4.58,-5.12,0.54,43.44,15.63,36.39,20.79,22.41,0.68,0.000517604,1
07-Sep-18,9:37:00,11498.3,11500,11496.75,11497.6,11514.74,11502.51,11490.29,11512.99,11502.51,11492.04,11511.25,11502.51,11493.78,11519.78,-4.6,-5.25,0.65,42.89,25.9,47.83,20.64,22.59,0.72,-5.65E-05,0
07-Sep-18,9:36:00,11502.4,11502.4,11498.45,11499,11514.32,11502.78,11491.25,11512.67,11502.78,11492.9,11511.02,11502.78,11494.54,11523.13,-4.5,-5.41,0.91,43.74,33.99,56.58,20.4,22.71,0.74,0.000121757,1
07-Sep-18,9:35:00,11501.95,11503.65,11500,11502.95,11515.19,11502.59,11490,11513.39,11502.59,11491.8,11511.59,11502.59,11493.6,11525.55,-4.45,-5.64,1.2,46.11,46.01,62.63,20.35,23.07,0.72,0.000343449,1
07-Sep-18,9:34:00,11503.1,11504.7,11500.65,11501.3,11518.01,11501.9,11485.78,11515.71,11501.9,11488.08,11513.41,11501.9,11490.39,11527.82,-4.71,-5.94,1.23,44.95,60.41,62.72,20.47,23.56,2.23,-0.000143452,0
07-Sep-18,9:33:00,11508.75,11510.6,11503.3,11503.3,11519.85,11501.31,11482.78,11517.2,11501.31,11485.43,11514.55,11501.31,11488.08,11529.58,-4.82,-6.25,1.43,46.06,72.85,58.7,20.67,24.06,2.58,0.000173878,1
07-Sep-18,9:32:00,11505.6,11511.15,11504.95,11509.25,11552.46,11504.21,11455.95,11545.57,11504.21,11462.84,11538.67,11504.21,11469.74,11529.58,-5.09,-6.61,1.52,49.44,69.63,48.73,21.19,24.49,2.58,0.000517109,1
07-Sep-18,9:31:00,11498.2,11506,11497.45,11504.35,11554.25,11504.73,11455.2,11547.18,11504.73,11462.28,11540.1,11504.73,11469.35,11529.58,-5.96,-6.99,1.03,46.44,64.27,39.67,21.93,25.28,2.57,-0.000425835,0
07-Sep-18,9:30:00,11505.05,11505.75,11498.2,11498.2,11556.14,11505.47,11454.8,11548.9,11505.47,11462.04,11541.66,11505.47,11469.28,11530.07,-6.49,-7.24,0.75,42.45,46.45,30.64,21.97,25.49,2.56,-0.000534723,0
07-Sep-18,9:29:00,11500.5,11505.75,11500,11504.5,11559.11,11506.83,11454.55,11551.64,11506.83,11462.02,11544.17,11506.83,11469.49,11530.58,-6.45,-7.43,0.99,45.68,40.28,25.39,22.09,25.49,2.56,0.000547762,1
07-Sep-18,9:28:00,11506.55,11506.55,11500.5,11500.85,11561.79,11507.86,11453.93,11554.08,11507.86,11461.64,11546.38,11507.86,11469.34,11530.58,-6.94,-7.68,0.74,43.36,23.04,21.59,22.39,25.39,2.55,-0.000317317,0
07-Sep-18,9:27:00,11503,11509,11503,11507.2,11564.17,11509.1,11454.02,11556.3,11509.1,11461.89,11548.43,11509.1,11469.76,11530.58,-7.09,-7.86,0.77,46.58,24.29,22.23,22.76,25.35,2.55,0.000551981,1
07-Sep-18,9:26:00,11503.35,11509.1,11502.55,11502.55,11566.44,11510.03,11453.62,11558.38,11510.03,11461.68,11550.32,11510.03,11469.74,11530.58,-7.83,-8.06,0.23,43.74,19.15,21.96,23.37,25.27,2.54,-0.000404176,0
07-Sep-18,9:25:00,11496.1,11507.2,11495.9,11503.5,11568.01,11511.1,11454.19,11559.88,11511.1,11462.32,11551.75,11511.1,11470.45,11530.58,-8.19,-8.11,-0.07,44.18,20.21,22.35,24.03,25.05,2.54,8.26E-05,1
07-Sep-18,9:24:00,11505,11506.65,11496.25,11496.25,11569.64,11512.2,11454.75,11561.44,11512.2,11462.96,11553.23,11512.2,11471.17,11530.58,-8.62,-8.1,-0.52,39.84,21.26,22.14,24.53,24.83,2.53,-0.000630442,0
07-Sep-18,9:23:00,11505.55,11507.25,11499.85,11504.8,11570.25,11513.67,11457.08,11562.17,11513.67,11465.17,11554.08,11513.67,11473.25,11530.58,-8.31,-7.97,-0.35,43.55,26.23,21.4,25.02,24.89,2.52,0.000743444,1
07-Sep-18,9:22:00,11507.35,11508.65,11500.35,11505.75,11571.96,11514.87,11457.78,11563.81,11514.87,11465.93,11555.65,11514.87,11474.09,11530.58,-8.67,-7.88,-0.79,43.97,22.97,18.43,25.79,25.12,2.52,8.26E-05,1
07-Sep-18,9:21:00,11497.65,11506.85,11496,11506.85,11573.68,11516.09,11458.51,11565.45,11516.09,11466.73,11557.23,11516.09,11474.96,11530.58,-9.09,-7.68,-1.41,44.44,21.1,14.66,26.66,25.44,2.52,9.56E-05,1
07-Sep-18,9:20:00,11501,11501,11493.15,11497.85,11576.09,11517.5,11458.9,11567.72,11517.5,11467.27,11559.35,11517.5,11475.65,11530.58,-9.61,-7.33,-2.27,39.6,19.15,17.25,27.44,25.71,2.52,-0.000782449,0
07-Sep-18,9:19:00,11502.55,11510.8,11501.75,11501.75,11577.65,11519.55,11461.46,11569.35,11519.55,11469.75,11561.05,11519.55,11478.06,11530.58,-9.21,-6.76,-2.45,41.03,17.54,20.86,27.78,25.78,2.52,0.000339136,1
07-Sep-18,9:18:00,11495.6,11504.2,11487.15,11502.7,11577.77,11521.05,11464.34,11569.67,11521.05,11472.44,11561.56,11521.05,11480.54,11530.58,-8.97,-6.15,-2.82,41.37,11.39,24.89,28.64,25.97,2.52,8.26E-05,1
07-Sep-18,9:17:00,11489.05,11498.2,11489.05,11495.4,11576.96,11522.24,11467.52,11569.15,11522.24,11475.34,11561.33,11522.24,11483.16,11530.58,-8.63,-5.45,-3.18,37.69,4.12,24.4,29.01,26.05,2.51,-0.000634835,0
07-Sep-18,9:16:00,11490.95,11494.2,11488.25,11489.7,11574.07,11523.94,11473.81,11566.91,11523.94,11480.97,11559.75,11523.94,11488.13,11530.58,-7.33,-4.65,-2.68,34.72,34.05,25.52,28.88,26.04,2.51,-0.000495973,0
07-Sep-18,9:15:00,11558.25,11558.25,11490.15,11490.2,11568.51,11526.37,11484.22,11562.49,11526.37,11490.25,11556.47,11526.37,11496.27,11565.94,-4.97,-3.98,-0.99,34.85,37.2,21.49,28.39,25.96,2.51,4.35E-05,1
07-Sep-18,9:14:00,11558.25,11558.25,11558.25,11558.25,11558.52,11528.59,11498.66,11554.25,11528.59,11502.93,11549.97,11528.59,11507.21,11534.57,-1.95,-3.73,1.78,68.8,37.67,17.01,27.95,26.35,1.34,0.00590497,1
10-Sep-18,15:29:00,11433.4,11439.5,11433.15,11439.5,11451.09,11437.01,11422.92,11449.08,11437.01,11424.94,11447.07,11437.01,11426.95,11444.09,-3.09,-3.28,0.19,50.67,42.17,23.66,28.11,26.26,0.46,-0.010327189,0
10-Sep-18,15:28:00,11430.75,11434.65,11430.75,11432.9,11450.81,11436.88,11422.95,11448.82,11436.88,11424.94,11446.83,11436.88,11426.93,11444.09,-3.73,-3.33,-0.39,40.49,22.42,22.8,29.27,25.96,0.42,-0.000577115,0
10-Sep-18,15:27:00,11429.15,11432.05,11429.15,11430.75,11450.68,11437.13,11423.58,11448.75,11437.13,11425.52,11446.81,11437.13,11427.46,11444.09,-3.81,-3.23,-0.57,36.53,16.96,29.99,29.01,25.29,0.41,-0.000188071,0
10-Sep-18,15:26:00,11432.35,11432.8,11427.3,11429.55,11450.65,11437.72,11424.78,11448.8,11437.72,11426.63,11446.95,11437.72,11428.48,11444.09,-3.64,-3.09,-0.55,34.26,14.76,39.22,27.76,24.38,0.42,-0.000104985,0
10-Sep-18,15:25:00,11432.65,11433.65,11429.95,11432.35,11450.47,11438.49,11426.5,11448.76,11438.49,11428.21,11447.05,11438.49,11429.92,11445.57,-3.25,-2.95,-0.3,37.14,22.01,49.42,26.41,23.31,0.41,0.000244949,1
10-Sep-18,15:24:00,11435.2,11435.2,11431.05,11432.35,11452.07,11439.28,11426.49,11450.24,11439.28,11428.32,11448.41,11439.28,11430.15,11446.78,-2.99,-2.88,-0.11,37.14,37.85,57,25.34,22.49,0.41,0,0
10-Sep-18,15:23:00,11439.95,11440.3,11434.15,11435.25,11453.22,11440.1,11426.97,11451.35,11440.1,11428.85,11449.47,11440.1,11430.72,11446.78,-2.62,-2.85,0.23,40.15,58.37,61.08,24.35,21.7,0.41,0.000253634,1
10-Sep-18,15:22:00,11440.35,11441.3,11438.05,11439.25,11454.41,11440.74,11427.07,11452.46,11440.74,11429.02,11450.51,11440.74,11430.98,11446.78,-2.4,-2.91,0.51,44.79,63.13,57.12,23.79,20.76,0.4,0.000349734,1
10-Sep-18,15:21:00,11439.85,11440.75,11436.6,11440.75,11456.28,11441.25,11426.23,11454.13,11441.25,11428.37,11451.99,11441.25,11430.52,11446.78,-2.49,-3.04,0.55,46.68,65.76,48.95,23.93,20.15,0.4,0.000131119,1
10-Sep-18,15:20:00,11443.65,11444.1,11436.75,11439.4,11457.61,11441.64,11425.68,11455.33,11441.64,11427.96,11453.05,11441.64,11430.24,11446.78,-2.72,-3.17,0.46,44.74,59.9,39.44,23.9,19.8,0.39,-0.000118006,0
10-Sep-18,15:19:00,11440.5,11443.8,11440.5,11443.8,11459.21,11442.19,11425.16,11456.78,11442.19,11427.59,11454.35,11442.19,11430.03,11446.78,-2.83,-3.29,0.45,50.27,58.24,32.07,23.89,19.81,0.39,0.000384562,1
10-Sep-18,15:18:00,11439.15,11442.45,11438.25,11441.45,11460.72,11442.54,11424.35,11458.13,11442.54,11426.95,11455.53,11442.54,11429.55,11446.78,-3.39,-3.4,0.01,47.02,38.6,25.1,24.62,20.38,0.39,-0.000205372,0
10-Sep-18,15:17:00,11434.15,11439.1,11433.7,11438.9,11463.84,11443.25,11422.66,11460.9,11443.25,11425.6,11457.96,11443.25,11428.54,11446.78,-3.81,-3.4,-0.41,43.28,22.25,21.31,25.01,20.83,0.42,-0.000222899,0
10-Sep-18,15:16:00,11435.85,11435.85,11430.45,11433,11465.96,11444.05,11422.14,11462.83,11444.05,11425.27,11459.7,11444.05,11428.4,11446.78,-4.04,-3.3,-0.73,33.15,18.2,19.37,24.42,20.96,0.41,-0.000515917,0
10-Sep-18,15:15:00,11440.4,11442.9,11435.8,11435.9,11465.07,11444.88,11424.7,11462.19,11444.88,11427.58,11459.3,11444.88,11430.46,11448.81,-3.66,-3.12,-0.54,36.1,23.09,18.13,22.65,20.53,0.4,0.00025362,1
10-Sep-18,15:14:00,11440.45,11441.45,11438.95,11440.15,11464.12,11445.27,11426.43,11461.43,11445.27,11429.12,11458.74,11445.27,11431.81,11448.81,-3.42,-2.98,-0.44,41.05,23.39,15.01,21.57,20.62,0.4,0.000371568,1
10-Sep-18,15:13:00,11437,11440.9,11434.3,11440.75,11463.88,11445.49,11427.09,11461.25,11445.49,11429.72,11458.63,11445.49,11432.34,11448.81,-3.51,-2.87,-0.64,41.81,19.62,11.99,21.01,20.85,0.41,5.24E-05,1
10-Sep-18,15:12:00,11439.55,11439.8,11435.85,11437.3,11463.9,11445.85,11427.81,11461.32,11445.85,11430.39,11458.74,11445.85,11432.96,11448.81,-3.62,-2.71,-0.91,35.49,12.57,12.09,20.21,21.16,0.42,-0.000301599,0
10-Sep-18,15:11:00,11436.7,11439.9,11435.15,11439.8,11462.9,11446.26,11429.62,11460.52,11446.26,11432,11458.14,11446.26,11434.38,11448.81,-3.36,-2.48,-0.88,38.29,12,16.17,19.65,21.25,0.44,0.000218559,1
10-Sep-18,15:10:00,11437.15,11437.9,11435.6,11437.1,11462.74,11446.3,11429.87,11460.39,11446.3,11432.22,11458.04,11446.3,11434.56,11448.81,-3.24,-2.26,-0.97,32.99,7.48,22.65,19.05,21.65,0.47,-0.000236046,0
10-Sep-18,15:09:00,11441.6,11441.7,11436.05,11437.75,11461.37,11446.79,11432.21,11459.29,11446.79,11434.29,11457.21,11446.79,11436.37,11451.51,-2.76,-2.02,-0.74,33.64,8.28,30.61,17.73,21.55,0.47,5.68E-05,1
10-Sep-18,15:08:00,11443.95,11444,11440.55,11441.8,11460.67,11447.55,11434.43,11458.8,11447.55,11436.31,11456.92,11447.55,11438.18,11454.4,-2.17,-1.84,-0.33,37.93,20.12,38.44,16.38,20.85,0.46,0.000354028,1
10-Sep-18,15:07:00,11448.15,11448.55,11444.15,11444.15,11461.17,11448.17,11435.17,11459.31,11448.17,11437.02,11457.45,11448.17,11438.88,11456.17,-1.8,-1.75,-0.05,40.73,32.99,44.62,15.7,20.53,0.46,0.000205366,1
10-Sep-18,15:06:00,11447.6,11448.9,11445.9,11447.45,11463.1,11448.84,11434.58,11461.07,11448.84,11436.62,11459.03,11448.84,11438.66,11456.17,-1.54,-1.74,0.2,45.06,44.38,48.06,15.72,20.45,0.46,0.000288315,1
10-Sep-18,15:05:00,11448.05,11449.45,11446.05,11447.9,11465.19,11449.39,11433.59,11462.93,11449.39,11435.84,11460.67,11449.39,11438.1,11456.17,-1.53,-1.79,0.26,45.68,47.26,50.73,16.15,20.16,0.47,3.93E-05,1
10-Sep-18,15:04:00,11448.6,11449.35,11447.45,11447.45,11468.14,11450.06,11431.99,11465.55,11450.06,11434.57,11462.97,11450.06,11437.16,11456.17,-1.53,-1.86,0.32,44.98,47.44,53.55,16.65,19.91,0.52,-3.93E-05,0
10-Sep-18,15:03:00,11448.05,11449.45,11446.9,11448.95,11469.45,11450.6,11431.75,11466.75,11450.6,11434.44,11464.06,11450.6,11437.13,11456.17,-1.47,-1.94,0.47,46.84,51.03,55.76,17.5,20.13,0.51,0.000131025,1
10-Sep-18,15:02:00,11449.95,11452.4,11448.2,11448.2,11469.54,11450.73,11431.92,11466.86,11450.73,11434.61,11464.17,11450.73,11437.29,11456.17,-1.52,-2.05,0.53,45.8,50.19,53.69,18.41,20.94,0.51,-6.55E-05,0
10-Sep-18,15:01:00,11450.75,11450.85,11446.7,11449.7,11469.57,11450.88,11432.18,11466.9,11450.88,11434.85,11464.23,11450.88,11437.52,11456.17,-1.49,-2.19,0.7,47.53,57.74,48.74,19.67,22.15,0.51,0.000131016,1
10-Sep-18,15:00:00,11454.95,11457.25,11450,11450.45,11469.58,11450.91,11432.23,11466.92,11450.91,11434.9,11464.25,11450.91,11437.56,11456.17,-1.57,-2.36,0.79,48.38,61.35,41.93,20.69,23.44,0.52,6.55E-05,1
10-Sep-18,14:59:00,11453.95,11457.2,11453.35,11455,11469.57,11450.81,11432.06,11466.89,11450.81,11434.74,11464.21,11450.81,11437.42,11456.17,-1.74,-2.56,0.82,53.8,58.48,34.92,22.1,24.93,0.5,0.000397285,1
10-Sep-18,14:58:00,11449.2,11454.25,11448.55,11454.1,11469.05,11450.38,11431.71,11466.38,11450.38,11434.38,11463.72,11450.38,11437.05,11456.17,-2.38,-2.77,0.38,52.83,40.67,27.23,22.85,26.15,0.55,-7.86E-05,0
10-Sep-18,14:57:00,11443.25,11449.45,11442.8,11448.85,11468.55,11450.09,11431.63,11465.91,11450.09,11434.27,11463.28,11450.09,11436.91,11456.17,-3.08,-2.86,-0.22,46.78,25.46,21.26,24.24,27.72,0.52,-0.000458456,0
10-Sep-18,14:56:00,11443.4,11445,11442.85,11443.35,11469.35,11450.45,11431.54,11466.65,11450.45,11434.24,11463.95,11450.45,11436.94,11456.17,-3.4,-2.81,-0.59,39.19,23.7,19.66,25.37,28.35,0.51,-0.000480513,0
10-Sep-18,14:55:00,11448.05,11448.55,11443.4,11444.15,11469.3,11451.05,11432.8,11466.69,11451.05,11435.41,11464.08,11451.05,11438.02,11456.17,-3.19,-2.66,-0.53,39.96,26.3,21.76,25.32,28.34,0.52,6.99E-05,1
10-Sep-18,14:54:00,11445.65,11447.7,11443.45,11447.7,11468.73,11451.38,11434.03,11466.26,11451.38,11436.51,11463.78,11451.38,11438.99,11456.17,-2.96,-2.52,-0.44,43.48,20.04,27.61,25.37,28.38,0.51,0.000310154,1
10-Sep-18,14:53:00,11441.45,11445.05,11439.9,11445.05,11468.92,11451.72,11434.52,11466.47,11451.72,11436.98,11464.01,11451.72,11439.43,11456.17,-2.99,-2.41,-0.57,39.81,10.8,36.89,25.17,27.95,0.51,-0.000231514,0
10-Sep-18,14:52:00,11446.25,11446.65,11440.5,11440.65,11469.07,11452.35,11435.62,11466.68,11452.35,11438.01,11464.29,11452.35,11440.4,11457.08,-2.7,-2.27,-0.43,33.11,17.45,50.93,24.17,27.09,0.52,-0.00038452,0
10-Sep-18,14:51:00,11451.95,11451.95,11444.95,11446.3,11466.82,11453.09,11439.36,11464.86,11453.09,11441.32,11462.9,11453.09,11443.28,11461.4,-1.86,-2.16,0.31,38.17,34.23,65.23,23.18,26.43,0.49,0.000493731,1
10-Sep-18,14:50:00,11453,11454.2,11451.2,11452.25,11466.19,11453.25,11440.3,11464.34,11453.25,11442.15,11462.49,11453.25,11444,11447.13,-1.32,-2.24,0.92,44.89,55.52,74.39,22.75,26.55,0.46,0.000519684,1
10-Sep-18,14:49:00,11456.8,11457.7,11453,11453.5,11466.52,11453.04,11439.57,11464.59,11453.04,11441.5,11462.67,11453.04,11443.42,11447.13,-1.23,-2.47,1.24,46.48,66.47,76.12,23.46,27.04,0.46,0.000109143,1
10-Sep-18,14:48:00,11457.95,11457.95,11454.45,11457,11467.02,11452.69,11438.36,11464.98,11452.69,11440.41,11462.93,11452.69,11442.45,11447.13,-1.22,-2.78,1.56,51.22,80.99,72.07,24.62,27.62,0.46,0.000305537,1
10-Sep-18,14:47:00,11461,11461.15,11457.55,11457.75,11466.62,11452.18,11437.75,11464.56,11452.18,11439.81,11462.49,11452.18,11441.88,11447.13,-1.54,-3.17,1.63,52.28,88.96,63.84,26.2,28.81,0.48,6.55E-05,1
10-Sep-18,14:46:00,11458,11461.7,11457.4,11460.8,11465.54,11451.85,11438.15,11463.58,11451.85,11440.11,11461.62,11451.85,11442.07,11447.13,-2.01,-3.58,1.57,56.7,80.02,51.83,27.77,30.11,0.49,0.00026616,1
10-Sep-18,14:45:00,11451.7,11457.6,11451.65,11457.6,11463.71,11451.6,11439.49,11461.98,11451.6,11441.22,11460.25,11451.6,11442.95,11459.83,-2.89,-3.97,1.08,52.81,64.17,40.37,29.46,31.19,0.48,-0.000279252,0
10-Sep-18,14:44:00,11451.25,11451.75,11449.4,11451.5,11464.65,11451.72,11438.79,11462.8,11451.72,11440.63,11460.95,11451.72,11442.48,11459.83,-3.64,-4.24,0.6,43.87,46.2,34.29,31.2,31.57,0.44,-0.000532539,0
10-Sep-18,14:43:00,11450.8,11451.45,11448.5,11450.95,11466.18,11452.1,11438.03,11464.17,11452.1,11440.04,11462.16,11452.1,11442.05,11459.83,-3.93,-4.39,0.46,42.97,39.83,34.82,31.33,30.82,0.45,-4.80E-05,0
10-Sep-18,14:42:00,11449.15,11451.2,11448.75,11450.25,11466.99,11452.43,11437.86,11464.91,11452.43,11439.94,11462.83,11452.43,11442.02,11459.83,-4.19,-4.5,0.32,41.86,28.91,37.04,31.36,29.83,0.46,-6.11E-05,0
10-Sep-18,14:41:00,11446.8,11449,11445.15,11448.7,11468.94,11453,11437.06,11466.66,11453,11439.34,11464.39,11453,11441.61,11459.83,-4.38,-4.58,0.2,39.45,22.74,40.16,31.4,28.89,0.45,-0.000135377,0
10-Sep-18,14:40:00,11449,11449.25,11444.95,11446.8,11471.45,11453.8,11436.15,11468.93,11453.8,11438.67,11466.41,11453.8,11441.19,11459.83,-4.4,-4.63,0.23,36.44,33.76,44.12,30.73,27.74,0.45,-0.000165971,0
10-Sep-18,14:39:00,11455.25,11455.25,11448.1,11448.6,11473.44,11454.76,11436.08,11470.77,11454.76,11438.75,11468.1,11454.76,11441.42,11459.83,-4.17,-4.69,0.52,38.1,48.84,46.76,30.02,26.8,0.47,0.000157237,1
10-Sep-18,14:38:00,11454.25,11456.45,11454.25,11455.55,11476.15,11455.75,11435.35,11473.24,11455.75,11438.26,11470.32,11455.75,11441.18,11459.83,-4.01,-4.82,0.81,45.57,50.95,44.77,29.68,26.38,0.43,0.000606877,1
10-Sep-18,14:37:00,11450.5,11454.95,11450.5,11454.85,11477.59,11456.2,11434.8,11474.53,11456.2,11437.86,11471.48,11456.2,11440.91,11459.83,-4.45,-5.02,0.58,44.55,44.5,39.83,30.36,25.86,0.43,-6.11E-05,0
10-Sep-18,14:36:00,11453.95,11453.95,11449.4,11450.45,11479.69,11456.82,11433.95,11476.42,11456.82,11437.22,11473.15,11456.82,11440.49,11459.83,-4.87,-5.17,0.3,37.77,42.56,33.93,30.63,25.24,0.42,-0.000384191,0
10-Sep-18,14:35:00,11457.05,11457.05,11454,11454.15,11480.64,11457.58,11434.52,11477.35,11457.58,11437.81,11474.05,11457.58,11441.11,11459.83,-4.88,-5.24,0.36,41.76,46.96,27.22,30.62,24.79,0.41,0.000323079,1
10-Sep-18,14:34:00,11454.85,11458.15,11454.85,11456.9,11481.07,11457.98,11434.89,11477.77,11457.98,11438.18,11474.47,11457.98,11441.48,11459.83,-5.21,-5.33,0.12,45.04,38.85,18.76,31.43,25.01,0.44,0.000240059,1
10-Sep-18,14:33:00,11449.3,11455.85,11449.3,11454.75,11481.83,11458.34,11434.84,11478.47,11458.34,11438.2,11475.12,11458.34,11441.55,11459.83,-5.84,-5.36,-0.48,41.72,26.28,11.83,32.46,25.5,0.43,-0.000187677,0
10-Sep-18,14:32:00,11448.5,11451.4,11447,11449.35,11483.98,11459.12,11434.26,11480.43,11459.12,11437.81,11476.88,11459.12,11441.36,11459.83,-6.33,-5.24,-1.09,32.15,15.01,9.08,32.92,25.69,0.38,-0.000471531,0
10-Sep-18,14:31:00,11447.2,11449.85,11445.75,11448.4,11485.04,11460.2,11435.35,11481.5,11460.2,11438.9,11477.95,11460.2,11442.45,11459.83,-6.32,-4.97,-1.35,30.28,8.99,9.78,31.94,25.19,0.38,-8.30E-05,0
